Category;OS;Target_Type;Target_Method;Job_Runtime;Params;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Operations;Measurement_Value;Gen_0;Gen_1;Gen_2;Allocated_Bytes
CS_Strings_Empty_In;Win32NT;Managed;Empty_String;.NET 6.0;;Workload;Result;1;1;365600;0;0;0;640
CS_Strings_Empty_In;Win32NT;Managed;Empty_String;.NET 8.0;;Workload;Result;1;1;375700;0;0;0;400
CS_Strings_Empty_In;Win32NT;Managed;Empty_String;.NET Framework 4.8;;Workload;Result;1;1;489100;0;0;0;0
CS_Strings_Empty_In;Win32NT;FuncPointers;Empty_String;.NET 6.0;;Workload;Result;1;1;31593500;0;0;0;688
CS_Strings_Empty_In;Win32NT;FuncPointers;Empty_String;.NET 8.0;;Workload;Result;1;1;32118100;0;0;0;448
CS_Strings_Empty_In;Win32NT;LibraryImport;Empty_String;.NET 8.0;;Workload;Result;1;1;32490100;0;0;0;400
CS_Strings_Empty_In;Win32NT;DllImport;Empty_String;.NET Framework 4.8;;Workload;Result;1;1;42681600;0;0;0;0
CS_Strings_Empty_In;Win32NT;DllImport;Empty_String;.NET 6.0;;Workload;Result;1;1;43108800;0;0;0;640
CS_Strings_Empty_In;Win32NT;DllImport;Empty_String;.NET 8.0;;Workload;Result;1;1;43138900;0;0;0;400
