Type;Method;AnalyzeLaunchVariance;EvaluateOverhead;MaxAbsoluteError;MaxRelativeError;MinInvokeCount;MinIterationTime;OutlierMode;Affinity;EnvironmentVariables;Jit;LargeAddressAware;Platform;PowerPlanMode;Runtime;AllowVeryLargeObjects;Concurrent;CpuGroups;Force;HeapAffinitizeMask;HeapCount;NoAffinitize;RetainVm;Server;Arguments;BuildConfiguration;Clock;EngineFactory;NuGetReferences;IsMutator;InvocationCount;IterationCount;IterationTime;LaunchCount;MaxIterationCount;MaxWarmupIterationCount;MemoryRandomization;MinIterationCount;MinWarmupIterationCount;RunStrategy;UnrollFactor;WarmupCount;Mean;Error;StdDev;Median;Min;Max
DllImportCS;Empty_String;False;Default;Default;Default;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET 6.0;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;1;1;250.0000 ms;100;Default;Default;Default;Default;Default;ColdStart;1;5;"1,991.1 μs";"1,387.63 μs";"4,091.45 μs";"1,572.9 μs";"1,539.9 μs";"42,494.4 μs"
DllImportCS;Empty_String;False;Default;Default;Default;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET 8.0;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;1;1;250.0000 ms;100;Default;Default;Default;Default;Default;ColdStart;1;5;"2,487.9 μs";"1,373.58 μs";"4,050.04 μs";"2,083.3 μs";"1,963.8 μs";"42,580.6 μs"
DllImportCS;Empty_String;False;Default;Default;Default;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET Framework 4.8;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;1;1;250.0000 ms;100;Default;Default;Default;Default;Default;ColdStart;1;5;"2,324.9 μs";"1,405.92 μs";"4,145.38 μs";"1,908.2 μs";"1,865.8 μs";"43,363.5 μs"
FuncPointersCS;Empty_String;False;Default;Default;Default;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET 6.0;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;1;1;250.0000 ms;100;Default;Default;Default;Default;Default;ColdStart;1;5;"1,795.0 μs";"1,006.97 μs";"2,969.07 μs";"1,492.5 μs";"1,470.1 μs";"31,188.1 μs"
FuncPointersCS;Empty_String;False;Default;Default;Default;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET 8.0;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;1;1;250.0000 ms;100;Default;Default;Default;Default;Default;ColdStart;1;5;"1,868.8 μs";"1,108.22 μs";"3,267.62 μs";"1,542.8 μs";"1,497.4 μs";"34,217.8 μs"
LibraryImportCS;Empty_String;False;Default;Default;Default;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET 8.0;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;1;1;250.0000 ms;100;Default;Default;Default;Default;Default;ColdStart;1;5;"1,734.8 μs";"1,072.26 μs";"3,161.58 μs";"1,419.8 μs";"1,375.5 μs";"33,033.9 μs"
ManagedCS;Empty_String;False;Default;Default;Default;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET 6.0;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;1;1;250.0000 ms;100;Default;Default;Default;Default;Default;ColdStart;1;5;360.8 μs;1.67 μs;4.94 μs;361.4 μs;348.8 μs;377.5 μs
ManagedCS;Empty_String;False;Default;Default;Default;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET 8.0;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;1;1;250.0000 ms;100;Default;Default;Default;Default;Default;ColdStart;1;5;376.5 μs;1.44 μs;4.24 μs;377.0 μs;363.0 μs;386.2 μs
ManagedCS;Empty_String;False;Default;Default;Default;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET Framework 4.8;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;1;1;250.0000 ms;100;Default;Default;Default;Default;Default;ColdStart;1;5;492.2 μs;1.87 μs;5.50 μs;490.9 μs;484.1 μs;512.2 μs
