OS;Target_Type;Target_Method;Job_Runtime;Params;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Operations;Measurement_Value
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Actual;70;17018144;17.44
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Actual;71;17018144;17.48
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;1;17018144;17.09
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;2;17018144;16.42
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;3;17018144;17.73
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;4;17018144;16.65
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;5;17018144;17.47
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;6;17018144;18.22
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;7;17018144;17.97
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;8;17018144;17.76
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;9;17018144;16.44
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;10;17018144;16.72
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;11;17018144;17.87
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;12;17018144;15.91
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;13;17018144;16.32
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;14;17018144;16.29
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;15;17018144;15.62
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;16;17018144;15.43
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;17;17018144;15.33
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;18;17018144;15.42
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;19;17018144;15.28
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;20;17018144;15.38
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;21;17018144;15.27
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;22;17018144;15.26
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;23;17018144;15.36
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;24;17018144;15.27
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;25;17018144;15.6
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;26;17018144;15.3
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;27;17018144;15.58
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;28;17018144;15.26
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;29;17018144;15.32
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;30;17018144;15.43
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;31;17018144;15.26
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;32;17018144;15.28
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;33;17018144;15.42
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;34;17018144;16.49
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;35;17018144;15.26
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;36;17018144;15.76
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;37;17018144;15.33
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;38;17018144;15.3
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;39;17018144;15.28
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;40;17018144;15.37
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;41;17018144;15.28
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;42;17018144;15.27
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;43;17018144;16.02
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;44;17018144;15.29
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;45;17018144;15.64
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;46;17018144;15.44
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;47;17018144;15.39
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;48;17018144;15.32
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;49;17018144;15.26
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;50;17018144;15.42
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;51;17018144;15.26
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;52;17018144;15.58
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;53;17018144;15.38
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;54;17018144;15.52
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;55;17018144;15.38
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;56;17018144;15.4
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;57;17018144;15.95
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;58;17018144;15.27
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;59;17018144;15.66
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;60;17018144;15.3
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;61;17018144;15.29
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;62;17018144;15.31
Win32NT;DllImport;Empty_IntArray_Fixed;.NET Framework 4.8;array=Int32[1000];Workload;Result;63;17018144;15.35
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Jitting;1;1;299400
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Jitting;1;1;1388900
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Jitting;2;16;16843.75
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Jitting;2;16;22800
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Pilot;1;16;81.25
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Pilot;2;3692320;11.67
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Pilot;3;25706752;11.18
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Pilot;4;26822160;11.72
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Pilot;5;25590624;11.27
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Pilot;6;26615888;10.91
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Pilot;7;27497920;10.89
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Pilot;8;27560000;10.89
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Pilot;9;27546352;10.86
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Pilot;10;27634800;10.95
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Warmup;1;27634800;2.77
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Warmup;2;27634800;2.76
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Warmup;3;27634800;2.59
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Warmup;4;27634800;2.07
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Warmup;5;27634800;2.06
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Warmup;6;27634800;2.07
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Warmup;7;27634800;2.07
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Warmup;8;27634800;2.07
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Warmup;9;27634800;2.07
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Warmup;10;27634800;2.07
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Actual;1;27634800;2.07
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Actual;2;27634800;2.07
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Actual;3;27634800;2.07
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Actual;4;27634800;2.07
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Actual;5;27634800;2.07
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Actual;6;27634800;2.07
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Actual;7;27634800;2.07
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Actual;8;27634800;2.07
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Actual;9;27634800;2.11
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Actual;10;27634800;2.07
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Actual;11;27634800;2.18
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Actual;12;27634800;2.07
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Actual;13;27634800;2.07
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Actual;14;27634800;2.34
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Overhead;Actual;15;27634800;2.07
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Warmup;1;27634800;11.02
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Warmup;2;27634800;10.83
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Warmup;3;27634800;10.83
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Warmup;4;27634800;10.84
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Warmup;5;27634800;10.84
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Actual;1;27634800;10.94
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Actual;2;27634800;10.86
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Actual;3;27634800;10.83
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Actual;4;27634800;10.83
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Actual;5;27634800;10.83
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Actual;6;27634800;10.83
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Actual;7;27634800;10.84
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Actual;8;27634800;10.83
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Actual;9;27634800;10.94
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Actual;10;27634800;10.83
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Actual;11;27634800;10.85
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Actual;12;27634800;10.83
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Actual;13;27634800;10.83
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Actual;14;27634800;11.03
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Actual;15;27634800;10.83
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Result;1;27634800;8.79
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Result;2;27634800;8.76
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Result;3;27634800;8.77
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Result;4;27634800;8.76
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Result;5;27634800;8.76
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Result;6;27634800;8.77
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Result;7;27634800;8.76
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Result;8;27634800;8.76
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Result;9;27634800;8.78
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Result;10;27634800;8.76
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Result;11;27634800;8.76
Win32NT;DllImport;Empty_IntArray;.NET 6.0;array=Int32[10];Workload;Result;12;27634800;8.76
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Overhead;Jitting;1;1;276400
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Jitting;1;1;1187800
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Overhead;Jitting;2;16;15606.25
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Jitting;2;16;15837.5
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Pilot;1;16;62.5
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Pilot;2;4800000;14.59
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Pilot;3;20564496;12.2
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Pilot;4;24591936;10.64
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Pilot;5;28191632;10.52
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Pilot;6;28517632;10.48
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Pilot;7;28617488;10.49
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Pilot;8;28586016;10.49
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Pilot;9;28610368;10.69
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Pilot;10;28052048;10.52
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Pilot;11;28510448;10.54
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Overhead;Warmup;1;28510448;2.78
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Overhead;Warmup;2;28510448;2.79
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Overhead;Warmup;3;28510448;2.49
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Overhead;Warmup;4;28510448;2.09
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Overhead;Warmup;5;28510448;2.07
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Overhead;Warmup;6;28510448;2.07
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Overhead;Warmup;7;28510448;2.07
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Overhead;Warmup;8;28510448;2.28
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Overhead;Warmup;9;28510448;2.18
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Overhead;Actual;1;28510448;2.07
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Overhead;Actual;2;28510448;2.07
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Overhead;Actual;3;28510448;2.08
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Overhead;Actual;4;28510448;2.07
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Overhead;Actual;5;28510448;2.07
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Overhead;Actual;6;28510448;2.07
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Overhead;Actual;7;28510448;2.07
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Overhead;Actual;8;28510448;2.08
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Overhead;Actual;9;28510448;2.07
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Overhead;Actual;10;28510448;2.06
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Overhead;Actual;11;28510448;2.06
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Overhead;Actual;12;28510448;2.07
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Overhead;Actual;13;28510448;2.07
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Overhead;Actual;14;28510448;2.07
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Overhead;Actual;15;28510448;2.07
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Warmup;1;28510448;10.52
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Warmup;2;28510448;10.5
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Warmup;3;28510448;10.5
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Warmup;4;28510448;10.48
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Warmup;5;28510448;10.5
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Actual;1;28510448;10.97
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Actual;2;28510448;11.07
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Actual;3;28510448;10.99
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Actual;4;28510448;11.05
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Actual;5;28510448;11.2
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Actual;6;28510448;11.35
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Actual;7;28510448;10.95
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Actual;8;28510448;10.94
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Actual;9;28510448;11.07
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Actual;10;28510448;11.03
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Actual;11;28510448;11
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Actual;12;28510448;11.03
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Actual;13;28510448;10.94
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Actual;14;28510448;10.94
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Actual;15;28510448;10.95
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Result;1;28510448;8.9
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Result;2;28510448;9.01
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Result;3;28510448;8.92
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Result;4;28510448;8.99
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Result;5;28510448;9.13
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Result;6;28510448;8.88
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Result;7;28510448;8.88
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Result;8;28510448;9
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Result;9;28510448;8.96
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Result;10;28510448;8.93
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Result;11;28510448;8.97
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Result;12;28510448;8.88
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Result;13;28510448;8.88
Win32NT;DllImport;Empty_IntArray_Fixed;.NET 6.0;array=Int32[10];Workload;Result;14;28510448;8.88
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Overhead;Jitting;1;1;290800
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Workload;Jitting;1;1;1396600
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Overhead;Jitting;2;16;15662.5
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Workload;Jitting;2;16;15375
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Workload;Pilot;1;16;81.25
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Workload;Pilot;2;3692320;11.66
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Workload;Pilot;3;25719344;11.31
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Workload;Pilot;4;26535664;11.2
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Workload;Pilot;5;26794896;11.08
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Workload;Pilot;6;27070064;11.13
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Workload;Pilot;7;26960624;11.08
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Workload;Pilot;8;27083856;11.32
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Workload;Pilot;9;26493584;11.06
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Workload;Pilot;10;27126432;11
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Workload;Pilot;11;27266432;10.97
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Workload;Pilot;12;27349104;11.03
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Overhead;Warmup;1;27349104;2.9
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Overhead;Warmup;2;27349104;2.9
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Overhead;Warmup;3;27349104;2.65
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Overhead;Warmup;4;27349104;2.2
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Overhead;Warmup;5;27349104;2.2
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Overhead;Warmup;6;27349104;2.2
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Overhead;Warmup;7;27349104;2.2
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Overhead;Warmup;8;27349104;2.2
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Overhead;Warmup;9;27349104;2.2
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Overhead;Warmup;10;27349104;2.21
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Overhead;Actual;1;27349104;2.23
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Overhead;Actual;2;27349104;2.22
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Overhead;Actual;3;27349104;2.21
Win32NT;DllImport;Empty_IntArray;.NET 8.0;array=Int32[10];Overhead;Actual;4;27349104;2.2
