Category;OS;Target_Type;Target_Method;Job_Runtime;Params;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Operations;Measurement_Value
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;3;17946512;11.9
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;4;17946512;11.87
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;5;17946512;11.87
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;6;17946512;11.88
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;7;17946512;11.87
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;8;17946512;11.88
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;9;17946512;11.89
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;10;17946512;11.87
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;11;17946512;11.84
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;12;17946512;11.89
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;13;17946512;11.86
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;14;17946512;11.89
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;1;18772864;11.04
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;2;18772864;11.04
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;3;18772864;11.04
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;4;18772864;11.05
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;5;18772864;11.06
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;6;18772864;11.04
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;7;18772864;11.04
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;8;18772864;11.05
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;9;18772864;11.03
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;10;18772864;11.03
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;11;18772864;11.04
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;12;18772864;11.05
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;13;18772864;11.03
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;14;18772864;11.03
Arrays_In;Win32NT;DllImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;15;18772864;11.03
Arrays_In;Win32NT;DllImport;SumIntArray;.NET Framework 4.8;input=Int32[10];Workload;Result;1;13739200;16.31
Arrays_In;Win32NT;DllImport;SumIntArray;.NET Framework 4.8;input=Int32[10];Workload;Result;2;13739200;16.3
Arrays_In;Win32NT;DllImport;SumIntArray;.NET Framework 4.8;input=Int32[10];Workload;Result;3;13739200;16.25
Arrays_In;Win32NT;DllImport;SumIntArray;.NET Framework 4.8;input=Int32[10];Workload;Result;4;13739200;16.25
Arrays_In;Win32NT;DllImport;SumIntArray;.NET Framework 4.8;input=Int32[10];Workload;Result;5;13739200;16.31
Arrays_In;Win32NT;DllImport;SumIntArray;.NET Framework 4.8;input=Int32[10];Workload;Result;6;13739200;16.25
Arrays_In;Win32NT;DllImport;SumIntArray;.NET Framework 4.8;input=Int32[10];Workload;Result;7;13739200;16.3
Arrays_In;Win32NT;DllImport;SumIntArray;.NET Framework 4.8;input=Int32[10];Workload;Result;8;13739200;16.3
Arrays_In;Win32NT;DllImport;SumIntArray;.NET Framework 4.8;input=Int32[10];Workload;Result;9;13739200;16.25
Arrays_In;Win32NT;DllImport;SumIntArray;.NET Framework 4.8;input=Int32[10];Workload;Result;10;13739200;16.31
