Category;OS;Target_Type;Target_Method;Job_Runtime;Params;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Operations;Measurement_Value;Gen_0;Gen_1;Gen_2;Allocated_Bytes
CS_Mixed;Win32NT;FuncPointers;Mixed;.NET 6.0;;Workload;Result;1;1;34013600;0;0;0;1240
CS_Mixed;Win32NT;LibraryImport;Mixed;.NET 8.0;;Workload;Result;1;1;34407100;0;0;0;952
CS_Mixed;Win32NT;FuncPointers;Mixed;.NET 8.0;;Workload;Result;1;1;34737200;0;0;0;1000
CS_Mixed;Win32NT;DllImport;Mixed;.NET 6.0;;Workload;Result;1;1;45316400;0;0;0;1192
CS_Mixed;Win32NT;DllImport;Mixed;.NET 8.0;;Workload;Result;1;1;46345800;0;0;0;952
CS_Mixed;Win32NT;DllImport;Mixed;.NET Framework 4.8;;Workload;Result;1;1;46855100;0;0;0;0
