Type;Method;AnalyzeLaunchVariance;EvaluateOverhead;MaxAbsoluteError;MaxRelativeError;MinInvokeCount;MinIterationTime;OutlierMode;Affinity;EnvironmentVariables;Jit;LargeAddressAware;Platform;PowerPlanMode;Runtime;AllowVeryLargeObjects;Concurrent;CpuGroups;Force;HeapAffinitizeMask;HeapCount;NoAffinitize;RetainVm;Server;Arguments;BuildConfiguration;Clock;EngineFactory;NuGetReferences;IsMutator;InvocationCount;IterationCount;IterationTime;LaunchCount;MaxIterationCount;MaxWarmupIterationCount;MemoryRandomization;MinIterationCount;MinWarmupIterationCount;RunStrategy;UnrollFactor;WarmupCount;Mean;Error;StdDev;Median;Min;Max;Allocated
Managed;MultiplyInt;False;Default;Default;0.01;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET 6.0;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;16;5;0.6957 ns;0.0016 ns;0.0013 ns;0.6960 ns;0.6930 ns;0.6970 ns;0 B
Managed;MultiplyInt;False;Default;Default;0.01;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET 8.0;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;16;5;0.6968 ns;0.0004 ns;0.0003 ns;0.6969 ns;0.6964 ns;0.6975 ns;0 B
Managed;MultiplyInt;False;Default;Default;0.01;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET Framework 4.8;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;16;5;1.0491 ns;0.0004 ns;0.0003 ns;1.0491 ns;1.0485 ns;1.0498 ns;0 B
FuncPointers;MultiplyInt;False;Default;Default;0.01;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET 6.0;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;16;5;7.0074 ns;0.0092 ns;0.0086 ns;7.0031 ns;7.0003 ns;7.0238 ns;0 B
LibraryImport;MultiplyInt;False;Default;Default;0.01;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET 8.0;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;16;5;7.2145 ns;0.0021 ns;0.0019 ns;7.2139 ns;7.2127 ns;7.2179 ns;0 B
FuncPointers;MultiplyInt;False;Default;Default;0.01;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET 8.0;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;16;5;9.0679 ns;0.0023 ns;0.0021 ns;9.0671 ns;9.0661 ns;9.0719 ns;0 B
DllImport;MultiplyInt;False;Default;Default;0.01;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET 8.0;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;16;5;9.4168 ns;0.0019 ns;0.0016 ns;9.4164 ns;9.4154 ns;9.4208 ns;0 B
DllImport;MultiplyInt;False;Default;Default;0.01;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET 6.0;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;16;5;9.4240 ns;0.0095 ns;0.0084 ns;9.4206 ns;9.4167 ns;9.4393 ns;0 B
DllImport;MultiplyInt;False;Default;Default;0.01;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET Framework 4.8;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;16;5;14.6932 ns;0.0122 ns;0.0114 ns;14.6935 ns;14.6758 ns;14.7129 ns;0 B
