Type;Method;AnalyzeLaunchVariance;EvaluateOverhead;MaxAbsoluteError;MaxRelativeError;MinInvokeCount;MinIterationTime;OutlierMode;Affinity;EnvironmentVariables;Jit;LargeAddressAware;Platform;PowerPlanMode;Runtime;AllowVeryLargeObjects;Concurrent;CpuGroups;Force;HeapAffinitizeMask;HeapCount;NoAffinitize;RetainVm;Server;Arguments;BuildConfiguration;Clock;EngineFactory;NuGetReferences;IsMutator;InvocationCount;IterationCount;IterationTime;LaunchCount;MaxIterationCount;MaxWarmupIterationCount;MemoryRandomization;MinIterationCount;MinWarmupIterationCount;RunStrategy;UnrollFactor;WarmupCount;Mean;Error;StdDev;Median;Min;Max
DllImportCS;Mixed;False;Default;Default;Default;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET 6.0;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;1;1;250.0000 ms;100;Default;Default;Default;Default;Default;ColdStart;1;5;4.508 ms;1.448 ms;4.270 ms;4.076 ms;4.014 ms;46.78 ms
DllImportCS;Mixed;False;Default;Default;Default;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET 8.0;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;1;1;250.0000 ms;100;Default;Default;Default;Default;Default;ColdStart;1;5;5.068 ms;1.374 ms;4.052 ms;4.666 ms;4.543 ms;45.18 ms
DllImportCS;Mixed;False;Default;Default;Default;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET Framework 4.8;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;1;1;250.0000 ms;100;Default;Default;Default;Default;Default;ColdStart;1;5;6.196 ms;1.430 ms;4.215 ms;5.772 ms;5.674 ms;47.92 ms
FuncPointersCS;Mixed;False;Default;Default;Default;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET 6.0;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;1;1;250.0000 ms;100;Default;Default;Default;Default;Default;ColdStart;1;5;4.093 ms;1.015 ms;2.992 ms;3.786 ms;3.745 ms;33.71 ms
FuncPointersCS;Mixed;False;Default;Default;Default;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET 8.0;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;1;1;250.0000 ms;100;Default;Default;Default;Default;Default;ColdStart;1;5;4.172 ms;1.100 ms;3.242 ms;3.848 ms;3.771 ms;36.27 ms
LibraryImportCS;Mixed;False;Default;Default;Default;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET 8.0;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;1;1;250.0000 ms;100;Default;Default;Default;Default;Default;ColdStart;1;5;3.667 ms;1.080 ms;3.183 ms;3.346 ms;3.257 ms;35.18 ms
