Category;OS;Target_Type;Target_Method;Job_Runtime;Params;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Operations;Measurement_Value;Gen_0;Gen_1;Gen_2;Allocated_Bytes
Primitive_Bool_InOut;Win32NT;FuncPointers;NegateBool;.NET 6.0;;Workload;Result;4;67108864;7.02;0;0;0;0
Primitive_Bool_InOut;Win32NT;FuncPointers;NegateBool;.NET 6.0;;Workload;Result;5;67108864;7.02;0;0;0;0
Primitive_Bool_InOut;Win32NT;FuncPointers;NegateBool;.NET 6.0;;Workload;Result;6;67108864;7.02;0;0;0;0
Primitive_Bool_InOut;Win32NT;FuncPointers;NegateBool;.NET 6.0;;Workload;Result;7;67108864;7.02;0;0;0;0
Primitive_Bool_InOut;Win32NT;FuncPointers;NegateBool;.NET 6.0;;Workload;Result;8;67108864;7.03;0;0;0;0
Primitive_Bool_InOut;Win32NT;FuncPointers;NegateBool;.NET 6.0;;Workload;Result;9;67108864;7.02;0;0;0;0
Primitive_Bool_InOut;Win32NT;FuncPointers;NegateBool;.NET 6.0;;Workload;Result;10;67108864;7.02;0;0;0;0
Primitive_Bool_InOut;Win32NT;FuncPointers;NegateBool;.NET 6.0;;Workload;Result;11;67108864;7.02;0;0;0;0
Primitive_Bool_InOut;Win32NT;FuncPointers;NegateBool;.NET 6.0;;Workload;Result;12;67108864;7.02;0;0;0;0
Primitive_Bool_InOut;Win32NT;FuncPointers;NegateBool;.NET 6.0;;Workload;Result;13;67108864;7.02;0;0;0;0
Primitive_Bool_InOut;Win32NT;LibraryImport;NegateBool;.NET 8.0;;Workload;Result;1;67108864;9.42;0;0;0;0
Primitive_Bool_InOut;Win32NT;LibraryImport;NegateBool;.NET 8.0;;Workload;Result;2;67108864;9.42;0;0;0;0
Primitive_Bool_InOut;Win32NT;LibraryImport;NegateBool;.NET 8.0;;Workload;Result;3;67108864;9.42;0;0;0;0
Primitive_Bool_InOut;Win32NT;LibraryImport;NegateBool;.NET 8.0;;Workload;Result;4;67108864;9.42;0;0;0;0
Primitive_Bool_InOut;Win32NT;LibraryImport;NegateBool;.NET 8.0;;Workload;Result;5;67108864;9.42;0;0;0;0
Primitive_Bool_InOut;Win32NT;LibraryImport;NegateBool;.NET 8.0;;Workload;Result;6;67108864;9.42;0;0;0;0
Primitive_Bool_InOut;Win32NT;LibraryImport;NegateBool;.NET 8.0;;Workload;Result;7;67108864;9.42;0;0;0;0
Primitive_Bool_InOut;Win32NT;LibraryImport;NegateBool;.NET 8.0;;Workload;Result;8;67108864;9.42;0;0;0;0
Primitive_Bool_InOut;Win32NT;LibraryImport;NegateBool;.NET 8.0;;Workload;Result;9;67108864;9.42;0;0;0;0
Primitive_Bool_InOut;Win32NT;LibraryImport;NegateBool;.NET 8.0;;Workload;Result;10;67108864;9.42;0;0;0;0
Primitive_Bool_InOut;Win32NT;LibraryImport;NegateBool;.NET 8.0;;Workload;Result;11;67108864;9.42;0;0;0;0
Primitive_Bool_InOut;Win32NT;LibraryImport;NegateBool;.NET 8.0;;Workload;Result;12;67108864;9.42;0;0;0;0
Primitive_Bool_InOut;Win32NT;LibraryImport;NegateBool;.NET 8.0;;Workload;Result;13;67108864;9.42;0;0;0;0
Primitive_Bool_InOut;Win32NT;LibraryImport;NegateBool;.NET 8.0;;Workload;Result;14;67108864;9.42;0;0;0;0
Primitive_Bool_InOut;Win32NT;LibraryImport;NegateBool;.NET 8.0;;Workload;Result;15;67108864;9.42;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 8.0;;Workload;Result;1;67108864;10.11;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 8.0;;Workload;Result;2;67108864;10.11;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 8.0;;Workload;Result;3;67108864;10.12;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 8.0;;Workload;Result;4;67108864;10.11;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 8.0;;Workload;Result;5;67108864;10.11;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 8.0;;Workload;Result;6;67108864;10.11;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 8.0;;Workload;Result;7;67108864;10.11;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 8.0;;Workload;Result;8;67108864;10.11;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 8.0;;Workload;Result;9;67108864;10.12;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 8.0;;Workload;Result;10;67108864;10.11;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 8.0;;Workload;Result;11;67108864;10.11;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 8.0;;Workload;Result;12;67108864;10.11;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 6.0;;Workload;Result;1;67108864;10.12;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 6.0;;Workload;Result;2;67108864;10.14;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 6.0;;Workload;Result;3;67108864;10.12;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 6.0;;Workload;Result;4;67108864;10.12;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 6.0;;Workload;Result;5;67108864;10.12;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 6.0;;Workload;Result;6;67108864;10.11;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 6.0;;Workload;Result;7;67108864;10.11;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 6.0;;Workload;Result;8;67108864;10.12;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 6.0;;Workload;Result;9;67108864;10.12;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 6.0;;Workload;Result;10;67108864;10.12;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 6.0;;Workload;Result;11;67108864;10.12;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 6.0;;Workload;Result;12;67108864;10.12;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 6.0;;Workload;Result;13;67108864;10.13;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 6.0;;Workload;Result;14;67108864;10.13;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET 6.0;;Workload;Result;15;67108864;10.12;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET Framework 4.8;;Workload;Result;1;67108864;14.74;0;0;0;0
