Category;OS;Target_Type;Target_Method;Job_Runtime;Params;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Operations;Measurement_Value;Gen_0;Gen_1;Gen_2;Allocated_Bytes
CS_Void_Empty;Win32NT;Managed;Empty_Void;.NET 6.0;;Workload;Result;1;1;279200;0;0;0;640
CS_Void_Empty;Win32NT;Managed;Empty_Void;.NET 8.0;;Workload;Result;1;1;352500;0;0;0;400
CS_Void_Empty;Win32NT;Managed;Empty_Void;.NET Framework 4.8;;Workload;Result;1;1;359800;0;0;0;0
CS_Void_Empty;Win32NT;FuncPointers;Empty_Void;.NET 6.0;;Workload;Result;1;1;30690200;0;0;0;640
CS_Void_Empty;Win32NT;FuncPointers;Empty_Void;.NET 8.0;;Workload;Result;1;1;30971400;0;0;0;400
CS_Void_Empty;Win32NT;LibraryImport;Empty_Void;.NET 8.0;;Workload;Result;1;1;31664300;0;0;0;400
CS_Void_Empty;Win32NT;DllImport;Empty_Void;.NET 8.0;;Workload;Result;1;1;41191100;0;0;0;400
CS_Void_Empty;Win32NT;DllImport;Empty_Void;.NET Framework 4.8;;Workload;Result;1;1;41489700;0;0;0;0
CS_Void_Empty;Win32NT;DllImport;Empty_Void;.NET 6.0;;Workload;Result;1;1;41555200;0;0;0;640
