Type;Method;AnalyzeLaunchVariance;EvaluateOverhead;MaxAbsoluteError;MaxRelativeError;MinInvokeCount;MinIterationTime;OutlierMode;Affinity;EnvironmentVariables;Jit;LargeAddressAware;Platform;PowerPlanMode;Runtime;AllowVeryLargeObjects;Concurrent;CpuGroups;Force;HeapAffinitizeMask;HeapCount;NoAffinitize;RetainVm;Server;Arguments;BuildConfiguration;Clock;EngineFactory;NuGetReferences;IsMutator;InvocationCount;IterationCount;IterationTime;LaunchCount;MaxIterationCount;MaxWarmupIterationCount;MemoryRandomization;MinIterationCount;MinWarmupIterationCount;RunStrategy;UnrollFactor;WarmupCount;Mean;Error;StdDev;Median;Min;Max
DllImport;ConstantInt;False;Default;Default;Default;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET 6.0;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;Default;Default;300.0000 ms;Default;Default;Default;Default;Default;Default;Default;16;5;7.3103 ns;0.0096 ns;0.0085 ns;7.3075 ns;7.3028 ns;7.3302 ns
DllImport;ConstantInt;False;Default;Default;Default;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET 8.0;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;Default;Default;300.0000 ms;Default;Default;Default;Default;Default;Default;Default;16;5;7.2467 ns;0.0751 ns;0.0703 ns;7.2274 ns;7.1528 ns;7.3749 ns
DllImport;ConstantInt;False;Default;Default;Default;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET Framework 4.8;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;Default;Default;300.0000 ms;Default;Default;Default;Default;Default;Default;Default;16;5;14.5498 ns;0.2053 ns;0.1921 ns;14.4467 ns;14.3575 ns;14.9757 ns
FuncPointers;ConstantInt;False;Default;Default;Default;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET 6.0;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;Default;Default;300.0000 ms;Default;Default;Default;Default;Default;Default;Default;16;5;9.0043 ns;0.0188 ns;0.0167 ns;8.9958 ns;8.9905 ns;9.0430 ns
FuncPointers;ConstantInt;False;Default;Default;Default;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET 8.0;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;Default;Default;300.0000 ms;Default;Default;Default;Default;Default;Default;Default;16;5;9.0182 ns;0.0101 ns;0.0084 ns;9.0159 ns;9.0068 ns;9.0323 ns
LibraryImport;ConstantInt;False;Default;Default;Default;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET 8.0;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;Default;Default;300.0000 ms;Default;Default;Default;Default;Default;Default;Default;16;5;9.3577 ns;0.0355 ns;0.0297 ns;9.3441 ns;9.3373 ns;9.4374 ns
Managed;ConstantInt;False;Default;Default;Default;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET 6.0;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;Default;Default;300.0000 ms;Default;Default;Default;Default;Default;Default;Default;16;5;0.7161 ns;0.0038 ns;0.0032 ns;0.7146 ns;0.7132 ns;0.7242 ns
Managed;ConstantInt;False;Default;Default;Default;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET 8.0;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;Default;Default;300.0000 ms;Default;Default;Default;Default;Default;Default;Default;16;5;0.7563 ns;0.0492 ns;0.0736 ns;0.7308 ns;0.6894 ns;0.9347 ns
Managed;ConstantInt;False;Default;Default;Default;Default;Default;Default;111111111111;Empty;RyuJit;Default;X64;8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c;.NET Framework 4.8;False;True;False;True;Default;Default;False;False;False;Default;Default;Default;Default;Default;Default;Default;Default;300.0000 ms;Default;Default;Default;Default;Default;Default;Default;16;5;0.9928 ns;0.0015 ns;0.0011 ns;0.9933 ns;0.9910 ns;0.9943 ns
